x,y
72525,1905933381540000
72526,1905990814260000
72527,1906048247910000
72528,1906105682500000
72529,1906163118040000
72530,1906220554510000
72531,1906277991920000
72532,1906335430260000
72533,1906392869550000
72534,1906450309780000
72535,1906507750940000
72536,1906565193040000
72537,1906622636090000
72538,1906680080070000
72539,1906737524990000
72540,1906794970840000
72541,1906852417640000
72542,1906909865380000
72543,1906967314050000
72544,1907024763660000
72545,1907082214220000
72546,1907139665710000
72547,1907197118140000
72548,1907254571500000
72549,1907312025810000
72550,1907369481060000
72551,1907426937240000
72552,1907484394370000
72553,1907541852430000
72554,1907599311430000
72555,1907656771370000
72556,1907714232250000
72557,1907771694060000
72558,1907829156820000
72559,1907886620520000
72560,1907944085150000
72561,1908001550720000
72562,1908059017230000
72563,1908116484680000
72564,1908173953070000
72565,1908231422400000
72566,1908288892670000
72567,1908346363870000
72568,1908403836020000
72569,1908461309100000
72570,1908518783120000
72571,1908576258090000
72572,1908633733990000
72573,1908691210820000
72574,1908748688600000
72575,1908806167320000
72576,1908863646970000
72577,1908921127570000
72578,1908978609100000
72579,1909036091570000
72580,1909093574980000
72581,1909151059330000
72582,1909208544620000
72583,1909266030850000
72584,1909323518010000
72585,1909381006120000
72586,1909438495160000
72587,1909495985150000
72588,1909553476070000
72589,1909610967930000
72590,1909668460730000
72591,1909725954470000
72592,1909783449140000
72593,1909840944760000
72594,1909898441320000
72595,1909955938810000
72596,1910013437240000
72597,1910070936610000
72598,1910128436920000
72599,1910185938170000
72600,1910243440360000
72601,1910300943490000
72602,1910358447560000
72603,1910415952560000
72604,1910473458510000
72605,1910530965390000
72606,1910588473210000
72607,1910645981970000
72608,1910703491670000
72609,1910761002310000
72610,1910818513890000
72611,1910876026400000
72612,1910933539860000
72613,1910991054250000
72614,1911048569590000
72615,1911106085860000
72616,1911163603070000
72617,1911221121220000
72618,1911278640310000
72619,1911336160340000
72620,1911393681310000
72621,1911451203210000
72622,1911508726060000
72623,1911566249840000
72624,1911623774570000
72625,1911681300230000
72626,1911738826830000
72627,1911796354370000
72628,1911853882850000
72629,1911911412270000
72630,1911968942620000
72631,1912026473920000
72632,1912084006150000
72633,1912141539330000
72634,1912199073440000
72635,1912256608490000
72636,1912314144480000
72637,1912371681410000
72638,1912429219280000
72639,1912486758090000
72640,1912544297840000
72641,1912601838520000
72642,1912659380150000
72643,1912716922710000
72644,1912774466210000
72645,1912832010650000
72646,1912889556040000
72647,1912947102360000
72648,1913004649610000
72649,1913062197810000
72650,1913119746950000
72651,1913177297030000
72652,1913234848040000
72653,1913292400000000
72654,1913349952890000
72655,1913407506720000
72656,1913465061490000
72657,1913522617200000
72658,1913580173850000
72659,1913637731440000
72660,1913695289970000
72661,1913752849430000
72662,1913810409840000
72663,1913867971180000
72664,1913925533470000
72665,1913983096690000
72666,1914040660850000
72667,1914098225950000
72668,1914155791990000
72669,1914213358970000
72670,1914270926890000
72671,1914328495750000
72672,1914386065540000
72673,1914443636280000
72674,1914501207950000
72675,1914558780570000
72676,1914616354120000
72677,1914673928610000
72678,1914731504040000
72679,1914789080410000
72680,1914846657720000
72681,1914904235970000
72682,1914961815160000
72683,1915019395280000
72684,1915076976350000
72685,1915134558350000
72686,1915192141300000
72687,1915249725180000
72688,1915307310000000
72689,1915364895760000
72690,1915422482460000
72691,1915480070100000
72692,1915537658680000
72693,1915595248200000
72694,1915652838660000
72695,1915710430050000
72696,1915768022390000
72697,1915825615660000
72698,1915883209870000
72699,1915940805030000
72700,1915998401120000
72701,1916055998150000
72702,1916113596120000
72703,1916171195030000
72704,1916228794880000
72705,1916286395660000
72706,1916343997390000
72707,1916401600060000
72708,1916459203660000
72709,1916516808210000
72710,1916574413690000
72711,1916632020110000
72712,1916689627470000
72713,1916747235770000
72714,1916804845010000
72715,1916862455190000
72716,1916920066310000
72717,1916977678370000
72718,1917035291360000
72719,1917092905300000
72720,1917150520180000
72721,1917208135990000
72722,1917265752740000
72723,1917323370440000
72724,1917380989070000
72725,1917438608640000
72726,1917496229150000
72727,1917553850600000
72728,1917611472990000
72729,1917669096320000
72730,1917726720580000
72731,1917784345790000
72732,1917841971940000
72733,1917899599020000
72734,1917957227040000
72735,1918014856010000
72736,1918072485910000
72737,1918130116750000
72738,1918187748530000
72739,1918245381250000
72740,1918303014910000
72741,1918360649510000
72742,1918418285050000
72743,1918475921530000
72744,1918533558940000
72745,1918591197300000
72746,1918648836600000
72747,1918706476830000
72748,1918764118000000
72749,1918821760120000
72750,1918879403170000
72751,1918937047160000
72752,1918994692090000
72753,1919052337960000
72754,1919109984770000
72755,1919167632520000
72756,1919225281210000
72757,1919282930830000
72758,1919340581400000
72759,1919398232910000
72760,1919455885350000
72761,1919513538730000
72762,1919571193060000
72763,1919628848320000
72764,1919686504520000
72765,1919744161660000
72766,1919801819750000
72767,1919859478770000
72768,1919917138730000
72769,1919974799620000
72770,1920032461460000
72771,1920090124240000
72772,1920147787960000
72773,1920205452610000
72774,1920263118210000
72775,1920320784740000
72776,1920378452220000
72777,1920436120630000
72778,1920493789980000
72779,1920551460270000
72780,1920609131510000
72781,1920666803680000
72782,1920724476790000
72783,1920782150840000
72784,1920839825820000
72785,1920897501750000
72786,1920955178620000
72787,1921012856430000
72788,1921070535170000
72789,1921128214860000
72790,1921185895480000
72791,1921243577050000
72792,1921301259550000
72793,1921358942990000
72794,1921416627380000
72795,1921474312700000
72796,1921531998960000
72797,1921589686160000
72798,1921647374300000
72799,1921705063380000
72800,1921762753400000
72801,1921820444360000
72802,1921878136250000
72803,1921935829090000
72804,1921993522870000
72805,1922051217580000
72806,1922108913240000
72807,1922166609830000
72808,1922224307370000
72809,1922282005840000
72810,1922339705250000
72811,1922397405600000
72812,1922455106900000
72813,1922512809130000
72814,1922570512300000
72815,1922628216410000
72816,1922685921460000
72817,1922743627450000
72818,1922801334370000
72819,1922859042240000
72820,1922916751050000
72821,1922974460790000
72822,1923032171480000
72823,1923089883110000
72824,1923147595670000
72825,1923205309170000
72826,1923263023620000
72827,1923320739000000
72828,1923378455320000
72829,1923436172590000
72830,1923493890790000
72831,1923551609930000
72832,1923609330010000
72833,1923667051030000
72834,1923724772990000
72835,1923782495890000
72836,1923840219730000
72837,1923897944500000
72838,1923955670220000
72839,1924013396880000
72840,1924071124470000
72841,1924128853010000
72842,1924186582480000
72843,1924244312900000
72844,1924302044250000
72845,1924359776550000
72846,1924417509780000
72847,1924475243950000
72848,1924532979060000
72849,1924590715120000
72850,1924648452110000
72851,1924706190040000
72852,1924763928910000
72853,1924821668720000
72854,1924879409470000
72855,1924937151160000
72856,1924994893790000
72857,1925052637350000
72858,1925110381860000
72859,1925168127310000
72860,1925225873690000
72861,1925283621020000
72862,1925341369290000
72863,1925399118490000
72864,1925456868630000
72865,1925514619720000
72866,1925572371740000
72867,1925630124710000
72868,1925687878610000
72869,1925745633450000
72870,1925803389230000
72871,1925861145950000
72872,1925918903620000
72873,1925976662220000
72874,1926034421760000
72875,1926092182240000
72876,1926149943660000
72877,1926207706010000
72878,1926265469310000
72879,1926323233550000
72880,1926380998730000
72881,1926438764850000
72882,1926496531900000
72883,1926554299900000
72884,1926612068830000
72885,1926669838710000
72886,1926727609530000
72887,1926785381280000
72888,1926843153970000
72889,1926900927610000
72890,1926958702180000
72891,1927016477690000
72892,1927074254150000
72893,1927132031540000
72894,1927189809870000
72895,1927247589140000
72896,1927305369350000
72897,1927363150510000
72898,1927420932600000
72899,1927478715630000
72900,1927536499600000
72901,1927594284510000
72902,1927652070350000
72903,1927709857140000
72904,1927767644870000
72905,1927825433540000
72906,1927883223150000
72907,1927941013690000
72908,1927998805180000
72909,1928056597610000
72910,1928114390970000
72911,1928172185280000
72912,1928229980520000
72913,1928287776710000
72914,1928345573830000
72915,1928403371900000
72916,1928461170900000
72917,1928518970850000
72918,1928576771730000
72919,1928634573550000
72920,1928692376320000
72921,1928750180020000
72922,1928807984660000
72923,1928865790240000
72924,1928923596760000
72925,1928981404230000
72926,1929039212630000
72927,1929097021970000
72928,1929154832250000
72929,1929212643470000
72930,1929270455630000
72931,1929328268730000
72932,1929386082770000
72933,1929443897740000
72934,1929501713660000
72935,1929559530520000
72936,1929617348320000
72937,1929675167060000
72938,1929732986730000
72939,1929790807350000
72940,1929848628910000
72941,1929906451400000
72942,1929964274840000
72943,1930022099220000
72944,1930079924530000
72945,1930137750790000
72946,1930195577980000
72947,1930253406120000
72948,1930311235190000
72949,1930369065210000
72950,1930426896160000
72951,1930484728060000
72952,1930542560890000
72953,1930600394660000
72954,1930658229380000
72955,1930716065030000
72956,1930773901620000
72957,1930831739150000
72958,1930889577630000
72959,1930947417040000
72960,1931005257390000
72961,1931063098680000
72962,1931120940910000
72963,1931178784080000
72964,1931236628190000
72965,1931294473250000
72966,1931352319240000
72967,1931410166170000
72968,1931468014040000
72969,1931525862850000
72970,1931583712600000
72971,1931641563290000
72972,1931699414910000
72973,1931757267480000
72974,1931815120990000
72975,1931872975440000
72976,1931930830830000
72977,1931988687160000
72978,1932046544430000
72979,1932104402630000
72980,1932162261780000
72981,1932220121870000
72982,1932277982900000
72983,1932335844860000
72984,1932393707770000
72985,1932451571620000
72986,1932509436400000
72987,1932567302130000
72988,1932625168800000
72989,1932683036400000
72990,1932740904950000
72991,1932798774440000
72992,1932856644860000
72993,1932914516230000
72994,1932972388530000
72995,1933030261780000
72996,1933088135960000
72997,1933146011090000
72998,1933203887150000
72999,1933261764160000
73000,1933319642100000
73001,1933377520990000
73002,1933435400810000
73003,1933493281580000
73004,1933551163280000
73005,1933609045920000
73006,1933666929510000
73007,1933724814030000
73008,1933782699500000
73009,1933840585900000
73010,1933898473240000
73011,1933956361530000
73012,1934014250750000
73013,1934072140910000
73014,1934130032010000
73015,1934187924060000
73016,1934245817040000
73017,1934303710960000
73018,1934361605830000
73019,1934419501630000
73020,1934477398370000
73021,1934535296050000
73022,1934593194680000
73023,1934651094240000
73024,1934708994740000
73025,1934766896180000
73026,1934824798560000
73027,1934882701890000
73028,1934940606150000
73029,1934998511350000
73030,1935056417490000
73031,1935114324570000
73032,1935172232600000
73033,1935230141560000
73034,1935288051460000
73035,1935345962300000
73036,1935403874080000
73037,1935461786800000
73038,1935519700460000
73039,1935577615070000
73040,1935635530610000
73041,1935693447090000
73042,1935751364510000
73043,1935809282870000
73044,1935867202170000
73045,1935925122410000
73046,1935983043590000
73047,1936040965720000
73048,1936098888780000
73049,1936156812780000
73050,1936214737720000
73051,1936272663600000
73052,1936330590420000
73053,1936388518180000
73054,1936446446880000
73055,1936504376520000
73056,1936562307100000
73057,1936620238630000
73058,1936678171090000
73059,1936736104490000
73060,1936794038830000
73061,1936851974110000
73062,1936909910330000
73063,1936967847490000
73064,1937025785590000
73065,1937083724630000
73066,1937141664620000
73067,1937199605540000
73068,1937257547400000
73069,1937315490200000
73070,1937373433940000
73071,1937431378620000
73072,1937489324240000
73073,1937547270800000
73074,1937605218310000
73075,1937663166750000
73076,1937721116130000
73077,1937779066450000
73078,1937837017710000
73079,1937894969910000
73080,1937952923060000
73081,1938010877140000
73082,1938068832160000
73083,1938126788120000
73084,1938184745020000
73085,1938242702870000
73086,1938300661650000
73087,1938358621370000
73088,1938416582030000
73089,1938474543630000
73090,1938532506180000
73091,1938590469660000
73092,1938648434080000
73093,1938706399440000
73094,1938764365750000
73095,1938822332990000
73096,1938880301170000
73097,1938938270300000
73098,1938996240360000
73099,1939054211360000
73100,1939112183310000
73101,1939170156190000
73102,1939228130010000
73103,1939286104780000
73104,1939344080480000
73105,1939402057130000
73106,1939460034710000
73107,1939518013230000
73108,1939575992700000
73109,1939633973100000
73110,1939691954450000
73111,1939749936730000
73112,1939807919960000
73113,1939865904120000
73114,1939923889230000
73115,1939981875270000
73116,1940039862260000
73117,1940097850180000
73118,1940155839050000
73119,1940213828860000
73120,1940271819600000
73121,1940329811290000
73122,1940387803910000
73123,1940445797480000
73124,1940503791990000
73125,1940561787430000
73126,1940619783820000
73127,1940677781150000
73128,1940735779420000
73129,1940793778620000
73130,1940851778770000
73131,1940909779860000
73132,1940967781890000
73133,1941025784860000
73134,1941083788760000
73135,1941141793610000
73136,1941199799400000
73137,1941257806130000
73138,1941315813800000
73139,1941373822410000
73140,1941431831960000
73141,1941489842450000
73142,1941547853880000
73143,1941605866250000
73144,1941663879560000
73145,1941721893810000
73146,1941779909000000
73147,1941837925130000
73148,1941895942200000
73149,1941953960210000
73150,1942011979170000
73151,1942069999060000
73152,1942128019890000
73153,1942186041660000
73154,1942244064380000
73155,1942302088030000
73156,1942360112620000
73157,1942418138160000
73158,1942476164630000
73159,1942534192040000
73160,1942592220400000
73161,1942650249690000
73162,1942708279930000
73163,1942766311100000
73164,1942824343220000
73165,1942882376270000
73166,1942940410270000
73167,1942998445200000
73168,1943056481080000
73169,1943114517900000
73170,1943172555650000
73171,1943230594350000
73172,1943288633990000
73173,1943346674560000
73174,1943404716080000
73175,1943462758540000
73176,1943520801940000
73177,1943578846280000
73178,1943636891560000
73179,1943694937780000
73180,1943752984940000
73181,1943811033040000
73182,1943869082080000
73183,1943927132060000
73184,1943985182980000
73185,1944043234840000
73186,1944101287640000
73187,1944159341380000
73188,1944217396060000
73189,1944275451690000
73190,1944333508250000
73191,1944391565750000
73192,1944449624200000
73193,1944507683580000
73194,1944565743900000
73195,1944623805170000
73196,1944681867370000
73197,1944739930520000
73198,1944797994600000
73199,1944856059630000
73200,1944914125590000
73201,1944972192500000
73202,1945030260350000
73203,1945088329140000
73204,1945146398860000
73205,1945204469530000
73206,1945262541140000
73207,1945320613690000
73208,1945378687180000
73209,1945436761610000
73210,1945494836980000
73211,1945552913290000
73212,1945610990540000
73213,1945669068730000
73214,1945727147860000
73215,1945785227930000
73216,1945843308940000
73217,1945901390890000
73218,1945959473790000
73219,1946017557620000
73220,1946075642390000
73221,1946133728110000
73222,1946191814760000
73223,1946249902360000
73224,1946307990890000
73225,1946366080370000
73226,1946424170780000
73227,1946482262140000
73228,1946540354430000
73229,1946598447670000
73230,1946656541850000
73231,1946714636970000
73232,1946772733030000
73233,1946830830020000
73234,1946888927960000
73235,1946947026840000
73236,1947005126660000
73237,1947063227420000
73238,1947121329120000
73239,1947179431770000
73240,1947237535350000
73241,1947295639870000
73242,1947353745330000
73243,1947411851740000
73244,1947469959080000
73245,1947528067360000
73246,1947586176590000
73247,1947644286750000
73248,1947702397860000
73249,1947760509900000
73250,1947818622890000
73251,1947876736820000
73252,1947934851680000
73253,1947992967490000
73254,1948051084240000
73255,1948109201930000
73256,1948167320560000
73257,1948225440130000
73258,1948283560640000
73259,1948341682090000
73260,1948399804480000
73261,1948457927810000
73262,1948516052080000
73263,1948574177300000
73264,1948632303450000
73265,1948690430540000
73266,1948748558580000
73267,1948806687550000
73268,1948864817470000
73269,1948922948320000
73270,1948981080120000
73271,1949039212850000
73272,1949097346530000
73273,1949155481150000
73274,1949213616710000
73275,1949271753210000
73276,1949329890650000
73277,1949388029030000
73278,1949446168350000
73279,1949504308610000
73280,1949562449810000
73281,1949620591950000
73282,1949678735030000
73283,1949736879050000
73284,1949795024020000
73285,1949853169920000
73286,1949911316770000
73287,1949969464550000
73288,1950027613280000
73289,1950085762940000
73290,1950143913550000
73291,1950202065100000
73292,1950260217590000
73293,1950318371010000
73294,1950376525380000
73295,1950434680690000
73296,1950492836940000
73297,1950550994130000
73298,1950609152270000
73299,1950667311340000
73300,1950725471350000
73301,1950783632300000
73302,1950841794200000
73303,1950899957030000
73304,1950958120810000
73305,1951016285520000
73306,1951074451180000
73307,1951132617770000
73308,1951190785310000
73309,1951248953790000
73310,1951307123210000
73311,1951365293570000
73312,1951423464870000
73313,1951481637110000
73314,1951539810290000
73315,1951597984410000
73316,1951656159470000
73317,1951714335470000
73318,1951772512420000
73319,1951830690300000
73320,1951888869130000
73321,1951947048890000
73322,1952005229600000
73323,1952063411240000
73324,1952121593830000
73325,1952179777360000
73326,1952237961830000
73327,1952296147240000
73328,1952354333590000
73329,1952412520880000
73330,1952470709110000
73331,1952528898280000
73332,1952587088390000
73333,1952645279450000
73334,1952703471440000
73335,1952761664370000
73336,1952819858250000
73337,1952878053070000
73338,1952936248820000
73339,1952994445520000
73340,1953052643160000
73341,1953110841730000
73342,1953169041250000
73343,1953227241710000
73344,1953285443110000
73345,1953343645460000
73346,1953401848740000
73347,1953460052960000
73348,1953518258120000
73349,1953576464230000
73350,1953634671270000
73351,1953692879260000
73352,1953751088180000
73353,1953809298050000
73354,1953867508860000
73355,1953925720610000
73356,1953983933290000
73357,1954042146920000
73358,1954100361490000
73359,1954158577010000
73360,1954216793460000
73361,1954275010850000
73362,1954333229180000
73363,1954391448460000
73364,1954449668670000
73365,1954507889830000
73366,1954566111920000
73367,1954624334960000
73368,1954682558940000
73369,1954740783860000
73370,1954799009720000
73371,1954857236520000
73372,1954915464260000
73373,1954973692940000
73374,1955031922560000
73375,1955090153120000
73376,1955148384630000
73377,1955206617070000
73378,1955264850460000
73379,1955323084780000
73380,1955381320050000
73381,1955439556260000
73382,1955497793410000
73383,1955556031500000
73384,1955614270530000
73385,1955672510500000
73386,1955730751410000
73387,1955788993260000
73388,1955847236050000
73389,1955905479790000
73390,1955963724460000
73391,1956021970080000
73392,1956080216630000
73393,1956138464130000
73394,1956196712570000
73395,1956254961950000
73396,1956313212270000
73397,1956371463530000
73398,1956429715730000
73399,1956487968870000
73400,1956546222950000
73401,1956604477980000
73402,1956662733940000
73403,1956720990850000
73404,1956779248690000
73405,1956837507480000
73406,1956895767210000
73407,1956954027880000
73408,1957012289490000
73409,1957070552040000
73410,1957128815530000
73411,1957187079960000
73412,1957245345330000
73413,1957303611650000
73414,1957361878900000
73415,1957420147090000
73416,1957478416230000
73417,1957536686310000
73418,1957594957330000
73419,1957653229290000
73420,1957711502180000
73421,1957769776030000
73422,1957828050810000
73423,1957886326530000
73424,1957944603190000
73425,1958002880800000
73426,1958061159340000
73427,1958119438830000
73428,1958177719250000
73429,1958236000620000
73430,1958294282930000
73431,1958352566180000
73432,1958410850370000
73433,1958469135500000
73434,1958527421570000
73435,1958585708590000
73436,1958643996540000
73437,1958702285430000
73438,1958760575270000
73439,1958818866050000
73440,1958877157760000
73441,1958935450420000
73442,1958993744020000
73443,1959052038560000
73444,1959110334040000
73445,1959168630470000
73446,1959226927830000
73447,1959285226130000
73448,1959343525380000
73449,1959401825560000
73450,1959460126690000
73451,1959518428760000
73452,1959576731770000
73453,1959635035720000
73454,1959693340610000
73455,1959751646440000
73456,1959809953210000
73457,1959868260930000
73458,1959926569580000
73459,1959984879170000
73460,1960043189710000
73461,1960101501190000
73462,1960159813610000
73463,1960218126970000
73464,1960276441270000
73465,1960334756510000
73466,1960393072690000
73467,1960451389810000
73468,1960509707880000
73469,1960568026880000
73470,1960626346830000
73471,1960684667720000
73472,1960742989540000
73473,1960801312310000
73474,1960859636020000
73475,1960917960670000
73476,1960976286270000
73477,1961034612800000
73478,1961092940270000
73479,1961151268690000
73480,1961209598040000
73481,1961267928340000
73482,1961326259580000
73483,1961384591760000
73484,1961442924880000
73485,1961501258940000
73486,1961559593940000
73487,1961617929890000
73488,1961676266770000
73489,1961734604590000
73490,1961792943360000
73491,1961851283070000
73492,1961909623720000
73493,1961967965310000
73494,1962026307840000
73495,1962084651310000
73496,1962142995720000
73497,1962201341070000
73498,1962259687370000
73499,1962318034610000
73500,1962376382780000
73501,1962434731900000
73502,1962493081960000
73503,1962551432960000
73504,1962609784900000
73505,1962668137780000
73506,1962726491610000
73507,1962784846370000
73508,1962843202070000
73509,1962901558720000
73510,1962959916310000
73511,1963018274840000
73512,1963076634310000
73513,1963134994720000
73514,1963193356070000
73515,1963251718360000
73516,1963310081600000
73517,1963368445770000
73518,1963426810890000
73519,1963485176950000
73520,1963543543940000
73521,1963601911880000
73522,1963660280760000
73523,1963718650590000
73524,1963777021350000
73525,1963835393050000
73526,1963893765700000
73527,1963952139280000
73528,1964010513810000
73529,1964068889280000
73530,1964127265690000
73531,1964185643040000
73532,1964244021330000
73533,1964302400570000
73534,1964360780740000
73535,1964419161860000
73536,1964477543910000
73537,1964535926910000
73538,1964594310850000
73539,1964652695730000
73540,1964711081550000
73541,1964769468310000
73542,1964827856010000
73543,1964886244660000
73544,1964944634240000
73545,1965003024770000
73546,1965061416240000
73547,1965119808650000
73548,1965178202000000
73549,1965236596290000
73550,1965294991520000
73551,1965353387700000
73552,1965411784810000
73553,1965470182870000
73554,1965528581870000
73555,1965586981800000
73556,1965645382680000
73557,1965703784510000
73558,1965762187270000
73559,1965820590970000
73560,1965878995620000
73561,1965937401200000
73562,1965995807730000
73563,1966054215200000
73564,1966112623610000
73565,1966171032960000
73566,1966229443250000
73567,1966287854480000
73568,1966346266660000
73569,1966404679770000
73570,1966463093830000
73571,1966521508830000
73572,1966579924770000
73573,1966638341650000
73574,1966696759470000
73575,1966755178230000
73576,1966813597930000
73577,1966872018580000
73578,1966930440170000
73579,1966988862690000
73580,1967047286160000
73581,1967105710570000
73582,1967164135930000
73583,1967222562220000
73584,1967280989450000
73585,1967339417630000
73586,1967397846740000
73587,1967456276800000
73588,1967514707800000
73589,1967573139740000
73590,1967631572620000
73591,1967690006450000
73592,1967748441210000
73593,1967806876920000
73594,1967865313560000
73595,1967923751150000
73596,1967982189680000
73597,1968040629150000
73598,1968099069560000
73599,1968157510920000
73600,1968215953210000
73601,1968274396450000
73602,1968332840620000
73603,1968391285740000
73604,1968449731800000
73605,1968508178800000
73606,1968566626750000
73607,1968625075630000
73608,1968683525460000
73609,1968741976220000
73610,1968800427930000
73611,1968858880580000
73612,1968917334170000
73613,1968975788700000
73614,1969034244170000
73615,1969092700590000
73616,1969151157940000
73617,1969209616240000
73618,1969268075480000
73619,1969326535660000
73620,1969384996780000
73621,1969443458840000
73622,1969501921840000
73623,1969560385790000
73624,1969618850680000
73625,1969677316500000
73626,1969735783270000
73627,1969794250980000
73628,1969852719640000
73629,1969911189230000
73630,1969969659760000
73631,1970028131240000
73632,1970086603660000
73633,1970145077010000
73634,1970203551310000
73635,1970262026560000
73636,1970320502740000
73637,1970378979860000
73638,1970437457930000
73639,1970495936940000
73640,1970554416880000
73641,1970612897770000
73642,1970671379600000
73643,1970729862380000
73644,1970788346090000
73645,1970846830750000
73646,1970905316340000
73647,1970963802880000
73648,1971022290360000
73649,1971080778780000
73650,1971139268140000
73651,1971197758450000
73652,1971256249690000
73653,1971314741880000
73654,1971373235010000
73655,1971431729080000
73656,1971490224090000
73657,1971548720040000
73658,1971607216930000
73659,1971665714770000
73660,1971724213550000
73661,1971782713260000
73662,1971841213920000
73663,1971899715520000
73664,1971958218070000
73665,1972016721550000
73666,1972075225980000
73667,1972133731340000
73668,1972192237650000
73669,1972250744900000
73670,1972309253090000
73671,1972367762220000
73672,1972426272300000
73673,1972484783310000
73674,1972543295270000
73675,1972601808170000
73676,1972660322010000
73677,1972718836790000
73678,1972777352510000
73679,1972835869180000
73680,1972894386780000
73681,1972952905330000
73682,1973011424820000
73683,1973069945250000
73684,1973128466620000
73685,1973186988940000
73686,1973245512190000
73687,1973304036390000
73688,1973362561520000
73689,1973421087600000
73690,1973479614620000
73691,1973538142590000
73692,1973596671490000
73693,1973655201340000
73694,1973713732120000
73695,1973772263850000
73696,1973830796520000
73697,1973889330130000
73698,1973947864690000
73699,1974006400180000
73700,1974064936620000
73701,1974123473990000
73702,1974182012310000
73703,1974240551570000
73704,1974299091780000
73705,1974357632920000
73706,1974416175000000
73707,1974474718030000
73708,1974533262000000
73709,1974591806910000
73710,1974650352760000
73711,1974708899550000
73712,1974767447290000
73713,1974825995970000
73714,1974884545580000
73715,1974943096140000
73716,1975001647640000
73717,1975060200090000
73718,1975118753470000
73719,1975177307800000
73720,1975235863060000
73721,1975294419270000
73722,1975352976420000
73723,1975411534510000
73724,1975470093550000
73725,1975528653520000
73726,1975587214440000
73727,1975645776300000
73728,1975704339100000
73729,1975762902840000
73730,1975821467520000
73731,1975880033150000
73732,1975938599710000
73733,1975997167220000
73734,1976055735670000
73735,1976114305060000
73736,1976172875390000
73737,1976231446670000
73738,1976290018880000
73739,1976348592040000
73740,1976407166140000
73741,1976465741180000
73742,1976524317160000
73743,1976582894090000
73744,1976641471950000
73745,1976700050760000
73746,1976758630510000
73747,1976817211200000
73748,1976875792830000
73749,1976934375410000
73750,1976992958920000
73751,1977051543380000
73752,1977110128780000
73753,1977168715120000
73754,1977227302400000
73755,1977285890630000
73756,1977344479790000
73757,1977403069900000
73758,1977461660950000
73759,1977520252940000
73760,1977578845870000
73761,1977637439750000
73762,1977696034560000
73763,1977754630320000
73764,1977813227020000
73765,1977871824660000
73766,1977930423240000
73767,1977989022770000
73768,1978047623230000
73769,1978106224640000
73770,1978164826990000
73771,1978223430280000
73772,1978282034510000
73773,1978340639690000
73774,1978399245800000
73775,1978457852860000
73776,1978516460860000
73777,1978575069800000
73778,1978633679680000
73779,1978692290510000
73780,1978750902270000
73781,1978809514980000
73782,1978868128630000
73783,1978926743220000
73784,1978985358760000
73785,1979043975230000
73786,1979102592650000
73787,1979161211010000
73788,1979219830310000
73789,1979278450550000
73790,1979337071730000
73791,1979395693860000
73792,1979454316920000
73793,1979512940930000
73794,1979571565880000
73795,1979630191780000
73796,1979688818610000
73797,1979747446390000
73798,1979806075100000
73799,1979864704760000
73800,1979923335360000
73801,1979981966910000
73802,1980040599390000
73803,1980099232820000
73804,1980157867190000
73805,1980216502500000
73806,1980275138750000
73807,1980333775940000
73808,1980392414080000
73809,1980451053160000
73810,1980509693170000
73811,1980568334130000
73812,1980626976040000
73813,1980685618880000
73814,1980744262670000
73815,1980802907400000
73816,1980861553070000
73817,1980920199680000
73818,1980978847230000
73819,1981037495730000
73820,1981096145160000
73821,1981154795540000
73822,1981213446860000
73823,1981272099130000
73824,1981330752330000
73825,1981389406480000
73826,1981448061560000
73827,1981506717590000
73828,1981565374570000
73829,1981624032480000
73830,1981682691330000
73831,1981741351130000
73832,1981800011870000
73833,1981858673550000
73834,1981917336170000
73835,1981975999740000
73836,1982034664250000
73837,1982093329690000
73838,1982151996080000
73839,1982210663420000
73840,1982269331690000
73841,1982328000910000
73842,1982386671060000
73843,1982445342160000
73844,1982504014200000
73845,1982562687190000
73846,1982621361110000
73847,1982680035980000
73848,1982738711790000
73849,1982797388540000
73850,1982856066230000
73851,1982914744870000
73852,1982973424440000
73853,1983032104960000
73854,1983090786420000
73855,1983149468820000
73856,1983208152170000
73857,1983266836450000
73858,1983325521680000
73859,1983384207850000
73860,1983442894960000
73861,1983501583020000
73862,1983560272010000
73863,1983618961950000
73864,1983677652830000
73865,1983736344650000
73866,1983795037410000
73867,1983853731120000
73868,1983912425770000
73869,1983971121350000
73870,1984029817890000
73871,1984088515360000
73872,1984147213770000
73873,1984205913130000
73874,1984264613430000
73875,1984323314670000
73876,1984382016850000
73877,1984440719980000
73878,1984499424040000
73879,1984558129050000
73880,1984616835000000
73881,1984675541890000
73882,1984734249730000
73883,1984792958500000
73884,1984851668220000
73885,1984910378880000
73886,1984969090490000
73887,1985027803030000
73888,1985086516520000
73889,1985145230940000
73890,1985203946310000
73891,1985262662630000
73892,1985321379880000
73893,1985380098080000
73894,1985438817210000
73895,1985497537290000
73896,1985556258320000
73897,1985614980280000
73898,1985673703190000
73899,1985732427030000
73900,1985791151820000
73901,1985849877560000
73902,1985908604230000
73903,1985967331850000
73904,1986026060400000
73905,1986084789900000
73906,1986143520350000
73907,1986202251730000
73908,1986260984060000
73909,1986319717330000
73910,1986378451540000
73911,1986437186690000
73912,1986495922780000
73913,1986554659820000
73914,1986613397800000
73915,1986672136720000
73916,1986730876580000
73917,1986789617380000
73918,1986848359130000
73919,1986907101820000
73920,1986965845450000
73921,1987024590020000
73922,1987083335540000
73923,1987142081990000
